Time (ms), Data
45.200,2224
45.210,2160
45.220,2158
45.230,2109
45.240,2128
45.250,2057
45.260,1999
45.270,1975
45.280,1950
45.290,1877
45.300,1931
45.310,1878
45.320,1872
45.330,1888
45.340,1815
45.350,1886
45.360,1876
45.370,1899
45.380,1936
45.390,2000
45.400,2076
45.410,2064
45.420,2094
45.430,2129
45.440,2160
45.450,2234
45.460,2272
45.470,2363
45.480,2446
45.490,2578
45.500,2640
45.510,2781
45.520,3115
45.530,3317
45.540,3325
45.550,3345
45.560,3181
45.570,2992
45.580,2897
45.590,2699
45.600,2714
45.610,2602
45.620,2585
45.630,2448
45.640,2386
45.650,2327
45.660,2240
45.670,2221
45.680,2125
45.690,2097
45.700,2102
45.710,2011
45.720,2015
45.730,1995
45.740,1947
45.750,1887
45.760,1926
45.770,1906
45.780,1910
45.790,1877
45.800,1871
45.810,1823
45.820,1872
45.830,1884
45.840,1903
45.850,1939
45.860,1961
45.870,1967
45.880,1969
45.890,1984
45.900,2085
45.910,2112
45.920,2259
45.930,2322
45.940,2535
45.950,2752
45.960,2955
45.970,3171
45.980,3455
45.990,3442
46.000,3106
46.010,2941
46.020,2768
46.030,2569
46.040,2567
46.050,2554
46.060,2496
46.070,2362
46.080,2367
46.090,2277
46.100,2182
46.110,2178
46.120,2142
46.130,2100
46.140,2055
46.150,2078
46.160,1993
46.170,2022
46.180,1959
46.190,1999
46.200,2022
46.210,1973
46.220,1980
46.230,1939
46.240,1985
46.250,1968
46.260,1920
46.270,1937
46.280,1967
46.290,2003
46.300,1958
46.310,2045
46.320,2021
46.330,2032
46.340,2096
46.350,2115
46.360,2163
46.370,2239
46.380,2314
46.390,2421
46.400,2611
46.410,2685
46.420,2911
46.430,3025
46.440,3216
46.450,3356
46.460,3393
46.470,3299
46.480,3158
46.490,2971
46.500,2800
46.510,2630
46.520,2578
46.530,2500
46.540,2395
46.550,2320
46.560,2288
46.570,2203
46.580,2185
46.590,2170
46.600,2130
46.610,2067
46.620,1983
46.630,2036
46.640,1965
46.650,1942
46.660,1923
46.670,1939
46.680,1920
46.690,1867
46.700,1886
46.710,1847
46.720,1870
46.730,1926
46.740,1936
46.750,1921
46.760,1933
46.770,1949
46.780,2017
46.790,2017
46.800,2074
46.810,2071
46.820,2155
46.830,2195
46.840,2314
46.850,2436
46.860,2576
46.870,2651
46.880,2743
46.890,2884
46.900,3051
46.910,3261
46.920,3418
46.930,3371
46.940,3233
46.950,3055
46.960,2861
46.970,2704
46.980,2576
46.990,2530
47.000,2477
47.010,2369
47.020,2320
47.030,2274
47.040,2217
47.050,2198
47.060,2137
47.070,2125
47.080,2071
47.090,2018
47.100,1968
47.110,1942
47.120,1939
47.130,1905
47.140,1862
47.150,1903
47.160,1891
47.170,1886
47.180,1863
47.190,1872
47.200,1892
47.210,1934
47.220,1963
47.230,1984
47.240,1965
47.250,1968
47.260,1970
47.270,2009
47.280,2032
47.290,2143
47.300,2183
47.310,2314
47.320,2449
47.330,2636
47.340,2863
47.350,3242
47.360,3536
47.370,3696
47.380,3637
47.390,3476
47.400,3245
47.410,3042
47.420,2832
47.430,2623
47.440,2503
47.450,2448
47.460,2322
47.470,2236
47.480,2153
47.490,2162
47.500,2130
47.510,2093
47.520,2005
47.530,2000
47.540,1970
47.550,1970
47.560,1965
47.570,1913
47.580,1904
47.590,1901
47.600,1899
47.610,1937
47.620,1909
47.630,1894
47.640,1903
47.650,1909
47.660,1895
47.670,1943
47.680,1943
47.690,2007
47.700,1991
47.710,2037
47.720,2042
47.730,2131
47.740,2256
47.750,2306
47.760,2550
47.770,2727
47.780,2975
47.790,3140
47.800,3231
47.810,3214
47.820,3313
47.830,3389
47.840,3163
47.850,3006
47.860,2747
47.870,2642
47.880,2645
47.890,2543
47.900,2421
47.910,2362
47.920,2320
47.930,2241
47.940,2245
47.950,2146
47.960,2121
47.970,2095
47.980,2034
47.990,1968
48.000,1973
48.010,1904
48.020,1901
48.030,1851
48.040,1861
48.050,1850
48.060,1871
48.070,1866
48.080,1888
48.090,1885
48.100,1889
48.110,1920
48.120,1963
48.130,1963
48.140,1983
48.150,1949
48.160,1973
48.170,1955
48.180,2029
48.190,2058
48.200,2192
48.210,2288
48.220,2463
48.230,2692
48.240,3007
48.250,3219
48.260,3482
48.270,3667
48.280,3655
48.290,3456
48.300,3223
48.310,2918
48.320,2723
48.330,2592
48.340,2496
48.350,2375
48.360,2304
48.370,2219
48.380,2178
48.390,2118
48.400,2074
48.410,2060
48.420,2047
48.430,2064
48.440,1983
48.450,1989
48.460,1924
48.470,1937
48.480,1943
48.490,1920
48.500,1888
48.510,1875
48.520,1847
48.530,1916
48.540,1883
48.550,1927
48.560,1945
48.570,1946
48.580,1973
48.590,1968
48.600,1979
48.610,2015
48.620,2081
48.630,2112
48.640,2221
48.650,2327
48.660,2521
48.670,2698
48.680,2823
48.690,3115
48.700,3325
48.710,3504
48.720,3731
48.730,3533
48.740,3256
48.750,3019
48.760,2820
48.770,2659
48.780,2544
48.790,2477
48.800,2327
48.810,2309
48.820,2213
48.830,2176
48.840,2114
48.850,2103
48.860,2069
48.870,2057
48.880,1990
48.890,1946
48.900,1904
48.910,1869
48.920,1840
48.930,1822
48.940,1844
48.950,1743
48.960,1775
48.970,1812
48.980,1795
48.990,1847
49.000,1838
49.010,1889
49.020,1911
49.030,1915
49.040,2003
49.050,2096
49.060,2149
49.070,2343
49.080,2528
49.090,2657
49.100,2855
49.110,3143
49.120,3286
49.130,3365
49.140,3392
49.150,3261
49.160,3133
49.170,2960
49.180,2839
49.190,2707
49.200,2579
49.210,2513
49.220,2401
49.230,2337
49.240,2235
49.250,2202
49.260,2112
49.270,2082
49.280,2018
49.290,1984
49.300,1936
49.310,1979
49.320,1971
49.330,1955
49.340,1947
49.350,1936
49.360,1963
49.370,1919
49.380,1958
49.390,1925
49.400,1987
49.410,2015
49.420,1977
49.430,2031
49.440,2027
49.450,2079
49.460,2067
49.470,2037
49.480,2113
49.490,2178
49.500,2224
49.510,2270
49.520,2406
49.530,2433
49.540,2589
49.550,2798
49.560,2897
49.570,2992
49.580,3157
49.590,3221
49.600,3153
49.610,3146
49.620,2986
49.630,2839
49.640,2779
49.650,2647
49.660,2591
49.670,2496
49.680,2441
49.690,2368
49.700,2301
49.710,2191
49.720,2167
49.730,2112
49.740,2079
49.750,2005
49.760,1988
49.770,2003
49.780,1954
49.790,1987
49.800,1921
49.810,1919
49.820,1968
49.830,1964
49.840,1925
49.850,1906
49.860,1951
49.870,1937
49.880,1979
49.890,1984
49.900,2018
49.910,2042
49.920,2127
49.930,2113
49.940,2129
49.950,2260
49.960,2245
49.970,2362
49.980,2405
49.990,2598
50.000,2749
50.010,2861
50.020,3035
50.030,3127
50.040,3220
50.050,3223
50.060,3222
50.070,3106
50.080,2934
50.090,2752
50.100,2624
50.110,2576
50.120,2469
50.130,2345
50.140,2284
50.150,2257
50.160,2160
50.170,2127
50.180,2021
50.190,2082
50.200,2045
50.210,1971
50.220,2015
50.230,1951
50.240,1974
50.250,1917
50.260,1939
50.270,1929
50.280,1923
50.290,1910
50.300,1894
50.310,1943
50.320,1942
50.330,1963
50.340,1939
50.350,2032
50.360,2015
50.370,2055
50.380,2063
50.390,2137
50.400,2234
50.410,2282
50.420,2465
50.430,2639
50.440,2768
50.450,2923
50.460,2977
50.470,3229
50.480,3216
50.490,3280
50.500,3254
50.510,3008
50.520,2866
50.530,2761
50.540,2624
50.550,2619
50.560,2451
50.570,2402
50.580,2289
50.590,2204
50.600,2186
50.610,2123
50.620,2134
50.630,2032
50.640,2037
50.650,1997
50.660,1923
50.670,1954
50.680,1925
50.690,1905
50.700,1857
50.710,1867
50.720,1872
50.730,1938
50.740,1936
50.750,1935
50.760,1922
50.770,1936
50.780,1955
50.790,1984
50.800,1997
50.810,2064
50.820,2066
50.830,2103
50.840,2181
50.850,2291
50.860,2381
50.870,2607
50.880,2827
50.890,3065
50.900,3239
50.910,3425
50.920,3381
50.930,3200
50.940,3081
50.950,2896
50.960,2759
50.970,2640
50.980,2659
50.990,2523
51.000,2403
51.010,2368
51.020,2255
51.030,2225
51.040,2141
51.050,2067
51.060,2035
51.070,2032
51.080,1990
51.090,1973
51.100,1965
51.110,1968
51.120,1907
51.130,1885
51.140,1880
51.150,1903
51.160,1904
51.170,1875
51.180,1921
51.190,1919
51.200,1939
51.210,2010
51.220,1982
51.230,2026
51.240,2051
51.250,2093
51.260,2124
51.270,2174
51.280,2183
51.290,2283
51.300,2343
51.310,2478
51.320,2608
51.330,2859
51.340,3042
51.350,3253
51.360,3484
51.370,3630
51.380,3329
51.390,3145
51.400,2983
51.410,2781
51.420,2620
51.430,2525
51.440,2354
51.450,2289
51.460,2178
51.470,2129
51.480,2155
51.490,2066
51.500,2081
51.510,2046
51.520,2017
51.530,1955
51.540,1951
51.550,1937
51.560,1949
51.570,1920
51.580,1899
51.590,1926
51.600,1922
51.610,1921
51.620,1932
51.630,1947
51.640,1957
51.650,1985
51.660,1984
51.670,2029
51.680,2000
51.690,2162
51.700,2220
51.710,2256
51.720,2365
51.730,2489
51.740,2682
51.750,2796
51.760,2998
51.770,3115
51.780,3228
51.790,3381
51.800,3322
51.810,3120
51.820,3024
51.830,2783
51.840,2672
51.850,2567
51.860,2438
51.870,2327
51.880,2314
51.890,2233
51.900,2143
51.910,2087
51.920,2071
51.930,2005
51.940,1969
51.950,1967
51.960,2011
51.970,1957
51.980,1953
51.990,1970
52.000,1939
52.010,1965
52.020,1950
52.030,2003
52.040,1966
52.050,2017
52.060,2013
52.070,2046
52.080,2090
52.090,2070
52.100,2121
52.110,2128
52.120,2143
52.130,2122
52.140,2169
52.150,2224
52.160,2265
52.170,2362
52.180,2486
52.190,2595
52.200,2673
52.210,2896
52.220,3023
52.230,3181
52.240,3280
52.250,3298
52.260,3114
52.270,2915
52.280,2827
52.290,2631
52.300,2589
52.310,2495
52.320,2407
52.330,2250
52.340,2224
52.350,2146
52.360,2158
52.370,2060
52.380,2064
52.390,2032
52.400,2023
52.410,1968
52.420,1969
52.430,1933
52.440,1984
52.450,1938
52.460,1930
52.470,1959
52.480,1919
52.490,1949
52.500,1948
52.510,1968
52.520,1967
52.530,2000
52.540,2054
52.550,2078
52.560,2141
52.570,2171
52.580,2255
52.590,2322
52.600,2432
52.610,2582
52.620,2698
52.630,2854
52.640,3026
52.650,3125
52.660,3195
52.670,3248
52.680,3135
52.690,3020
52.700,2876
52.710,2749
52.720,2595
52.730,2549
52.740,2416
52.750,2393
52.760,2241
52.770,2175
52.780,2131
52.790,2105
52.800,2057
52.810,2031
52.820,1969
52.830,1970
52.840,1934
52.850,1984
52.860,1918
52.870,1942
52.880,1859
52.890,1939
52.900,1874
52.910,1906
52.920,1906
52.930,1882
52.940,1919
52.950,1942
52.960,1948
52.970,1991
52.980,2038
52.990,2107
53.000,2182
53.010,2238
53.020,2432
53.030,2520
53.040,2688
53.050,2832
53.060,3122
53.070,3250
53.080,3394
53.090,2992
53.100,2824
53.110,2649
53.120,2663
53.130,2624
53.140,2672
53.150,2509
53.160,2353
53.170,2363
53.180,2298
53.190,2220
53.200,2155
53.210,2114
53.220,2095
53.230,2032
53.240,2038
53.250,2002
53.260,1970
53.270,1967
53.280,1888
53.290,1871
53.300,1882
53.310,1882
53.320,1857
53.330,1865
53.340,1875
53.350,1859
53.360,1886
53.370,1907
53.380,1999
53.390,2018
53.400,2030
53.410,2078
53.420,2149
53.430,2245
53.440,2329
53.450,2417
53.460,2567
53.470,2736
53.480,2851
53.490,2973
53.500,3152
53.510,3221
53.520,3297
53.530,3215
53.540,3119
53.550,2925
53.560,2607
53.570,2592
53.580,2595
53.590,2453
53.600,2442
53.610,2343
53.620,2295
53.630,2225
53.640,2173
53.650,2163
53.660,2145
53.670,2016
53.680,1989
53.690,2013
53.700,1979
53.710,1923
53.720,1911
53.730,1873
53.740,1881
53.750,1877
53.760,1879
53.770,1858
53.780,1888
53.790,1901
53.800,1962
53.810,1949
53.820,1975
53.830,1963
53.840,1999
53.850,2017
53.860,2059
53.870,2141
53.880,2187
53.890,2322
53.900,2453
53.910,2577
53.920,2867
53.930,3059
53.940,3267
53.950,3401
53.960,3494
53.970,3434
53.980,3219
53.990,2960
54.000,2806
54.010,2593
54.020,2531
54.030,2400
54.040,2352
54.050,2257
54.060,2240
54.070,2149
54.080,2101
54.090,2058
54.100,2080
54.110,2032
54.120,2013
54.130,1991
54.140,1982
54.150,1915
54.160,1943
54.170,1915
54.180,1904
54.190,1905
54.200,1858
54.210,1921
54.220,1891
54.230,1918
54.240,1911
54.250,1954
54.260,1952
54.270,1962
54.280,1973
54.290,2012
54.300,2064
54.310,2158
54.320,2239
54.330,2445
54.340,2594
54.350,2786
54.360,3068
54.370,3199
54.380,3275
54.390,3388
54.400,3360
54.410,3241
54.420,3050
54.430,2893
54.440,2694
54.450,2720
54.460,2559
54.470,2490
54.480,2397
54.490,2278
54.500,2224
54.510,2179
54.520,2141
54.530,2079
54.540,2000
54.550,1982
54.560,1941
54.570,1947
54.580,1929
54.590,1904
54.600,1874
54.610,1876
54.620,1882
54.630,1921
54.640,1885
54.650,1875
54.660,1877
54.670,1869
54.680,1915
54.690,1901
54.700,1886
54.710,1968
54.720,1987
54.730,2013
54.740,2123
54.750,2161
54.760,2383
54.770,2537
54.780,2767
54.790,2953
54.800,3310
54.810,3480
54.820,3472
54.830,3564
54.840,3488
54.850,3116
54.860,2947
54.870,2787
54.880,2583
54.890,2484
54.900,2341
54.910,2293
54.920,2192
54.930,2192
54.940,2180
54.950,2096
54.960,2095
54.970,2101
54.980,2037
54.990,1995
55.000,1987
55.010,1955
55.020,1918
55.030,1951
55.040,1921
55.050,1878
55.060,1859
55.070,1890
55.080,1831
55.090,1856
55.100,1889
55.110,1883
55.120,1901
55.130,1923
55.140,1984
55.150,2015
55.160,2079
55.170,2194
55.180,2338
55.190,2480
55.200,2628
55.210,2832
55.220,2942
55.230,3159
55.240,3382
55.250,3366
55.260,3278
55.270,3279
55.280,3025
55.290,2960
55.300,2782
55.310,2655
55.320,2559
55.330,2495
55.340,2390
55.350,2341
55.360,2261
55.370,2156
55.380,2112
55.390,2086
55.400,2064
55.410,1943
55.420,1939
55.430,1865
55.440,1847
55.450,1845
55.460,1835
55.470,1841
55.480,1826
55.490,1801
55.500,1822
55.510,1849
55.520,1886
55.530,1925
55.540,1963
55.550,1936
55.560,1970
55.570,1953
55.580,1888
55.590,1984
55.600,2133
55.610,2199
55.620,2363
55.630,2643
55.640,2966
55.650,3211
55.660,3632
55.670,3785
55.680,3799
55.690,3664
55.700,3393
55.710,3109
55.720,2847
55.730,2601
55.740,2496
55.750,2343
55.760,2210
55.770,2117
55.780,2109
55.790,2017
55.800,1987
55.810,1999
55.820,1975
55.830,1941
55.840,1955
55.850,1917
55.860,1901
55.870,1903
55.880,1887
55.890,1893
55.900,1904
55.910,1886
55.920,1878
55.930,1929
55.940,1967
55.950,1965
55.960,1943
55.970,2006
55.980,1975
55.990,2075
56.000,2110
56.010,2139
56.020,2257
56.030,2437
56.040,2544
56.050,2665
56.060,2848
56.070,3008
56.080,3280
56.090,3543
56.100,3579
56.110,3583
56.120,3232
56.130,2967
56.140,2854
56.150,2665
56.160,2609
56.170,2442
56.180,2285
56.190,2192
56.200,2114
56.210,2104
56.220,2015
56.230,1978
56.240,1935
56.250,1895
56.260,1904
56.270,1898
56.280,1863
56.290,1874
56.300,1908
56.310,1879
56.320,1840
56.330,1840
56.340,1855
56.350,1830
56.360,1888
56.370,1855
56.380,1872
56.390,1904
56.400,1922
56.410,2023
56.420,2125
56.430,2233
56.440,2323
56.450,2512
56.460,2704
56.470,2891
56.480,3035
56.490,3326
56.500,3600
56.510,3804
56.520,3687
56.530,3472
56.540,3150
56.550,2814
56.560,2641
56.570,2630
56.580,2544
56.590,2369
56.600,2186
56.610,2103
56.620,2021
56.630,1969
56.640,1938
56.650,1856
56.660,1867
56.670,1841
56.680,1838
56.690,1795
56.700,1796
56.710,1789
56.720,1805
56.730,1759
56.740,1775
56.750,1765
56.760,1840
56.770,1865
56.780,1874
56.790,1840
56.800,1809
56.810,1872
56.820,1947
56.830,2023
56.840,2181
56.850,2448
56.860,2726
56.870,3004
56.880,3383
56.890,3894
56.900,3925
56.910,3762
56.920,3344
56.930,3171
56.940,2781
56.950,2640
56.960,2591
56.970,2436
56.980,2372
56.990,2224
57.000,2126
57.010,2045
57.020,2001
57.030,2079
57.040,1969
57.050,2000
57.060,1937
57.070,1917
57.080,1864
57.090,1850
57.100,1806
57.110,1822
57.120,1831
57.130,1762
57.140,1791
57.150,1781
57.160,1795
57.170,1815
57.180,1819
57.190,1825
57.200,1878
57.210,1927
57.220,1994
57.230,2151
57.240,2234
57.250,2406
57.260,2608
57.270,2784
57.280,3088
57.290,3271
57.300,3520
57.310,3603
57.320,3535
57.330,3482
57.340,3186
57.350,3040
57.360,2859
57.370,2666
57.380,2531
57.390,2437
57.400,2256
57.410,2213
57.420,2110
57.430,2011
57.440,2019
57.450,2007
57.460,1961
57.470,1924
57.480,1899
57.490,1899
57.500,1843
57.510,1847
57.520,1863
57.530,1840
57.540,1853
57.550,1856
57.560,1893
57.570,1871
57.580,1930
57.590,1907
57.600,1951
57.610,1987
57.620,2039
57.630,2047
57.640,2065
57.650,2091
57.660,2218
57.670,2366
57.680,2544
57.690,2800
57.700,3089
57.710,3394
57.720,3639
57.730,3510
57.740,3615
57.750,3452
57.760,3171
57.770,2867
57.780,2739
57.790,2513
57.800,2426
57.810,2334
57.820,2254
57.830,2102
57.840,2086
57.850,2090
57.860,2037
57.870,1968
57.880,1970
57.890,1947
57.900,1915
57.910,1850
57.920,1855
57.930,1901
57.940,1845
57.950,1815
57.960,1810
57.970,1814
57.980,1794
57.990,1797
58.000,1783
58.010,1818
58.020,1795
58.030,1817
58.040,1833
58.050,1904
58.060,2000
58.070,2112
58.080,2256
58.090,2443
58.100,2627
58.110,2911
58.120,3162
58.130,3505
58.140,3765
58.150,3751
58.160,3697
58.170,3567
58.180,3205
58.190,2979
58.200,2707
58.210,2586
58.220,2422
58.230,2302
58.240,2141
58.250,2086
58.260,1984
58.270,1991
58.280,1957
58.290,1936
58.300,1915
58.310,1890
58.320,1952
58.330,1933
58.340,1892
58.350,1890
58.360,1889
58.370,1963
58.380,1917
58.390,1917
58.400,1957
58.410,1961
58.420,1971
58.430,1994
58.440,1941
58.450,2003
58.460,2002
58.470,2063
58.480,2065
58.490,2191
58.500,2314
58.510,2499
58.520,2692
58.530,3003
58.540,3344
58.550,3696
58.560,3712
58.570,3766
58.580,3575
58.590,3137
58.600,2959
58.610,2734
58.620,2557
58.630,2444
58.640,2323
58.650,2256
58.660,2170
58.670,2144
58.680,2093
58.690,2061
58.700,2007
58.710,1974
58.720,1947
58.730,1963
58.740,1867
58.750,1835
58.760,1854
58.770,1843
58.780,1795
58.790,1840
58.800,1805
58.810,1778
58.820,1855
58.830,1863
58.840,1823
58.850,1854
58.860,1896
58.870,1919
58.880,2058
58.890,2160
58.900,2208
58.910,2342
58.920,2544
58.930,2706
58.940,2918
58.950,3149
58.960,3259
58.970,3366
58.980,3703
58.990,3706
59.000,3189
59.010,3025
59.020,2832
59.030,2642
59.040,2478
59.050,2304
59.060,2224
59.070,2181
59.080,2067
59.090,2027
59.100,1994
59.110,2000
59.120,1978
59.130,1911
59.140,1933
59.150,1906
59.160,1902
59.170,1865
59.180,1856
59.190,1893
59.200,1843
59.210,1887
59.220,1866
59.230,1871
59.240,1936
59.250,1929
59.260,1979
59.270,1947
59.280,2036
59.290,2068
59.300,2121
59.310,2239
59.320,2471
59.330,2700
59.340,2944
59.350,3237
59.360,3487
59.370,3570
59.380,3606
59.390,3556
59.400,3201
59.410,2964
59.420,2799
59.430,2566
59.440,2485
59.450,2386
59.460,2267
59.470,2210
59.480,2161
59.490,2092
59.500,2112
59.510,2064
59.520,2018
59.530,2005
59.540,1941
59.550,1937
59.560,1897
59.570,1875
59.580,1891
59.590,1818
59.600,1829
59.610,1796
59.620,1816
59.630,1809
59.640,1820
59.650,1824
59.660,1871
59.670,1904
59.680,1913
59.690,1990
59.700,2070
59.710,2221
59.720,2295
59.730,2434
59.740,2657
59.750,2851
59.760,3143
59.770,3296
59.780,3477
59.790,2934
59.800,2745
59.810,2667
59.820,2645
59.830,2646
59.840,2631
59.850,2599
59.860,2416
59.870,2326
59.880,2256
59.890,2190
59.900,2087
59.910,2054
59.920,2000
59.930,1979
59.940,1967
59.950,1903
59.960,1914
59.970,1955
59.980,1921
59.990,1923
